11623979692,4007022159,66.13
11623979804,4007022198,66.20
11623979917,4007022236,66.26
11623980031,4007022275,66.31
11623980146,4007022314,66.38
11623980262,4007022353,66.44
11623980378,4007022392,66.50
11623980495,4007022431,66.55
11623980614,4007022470,66.61
11623980733,4007022509,66.67
11623980853,4007022549,66.73
11623980972,4007022589,66.79
11623981096,4007022629,66.84
11623981217,4007022670,66.92
11623981340,4007022710,66.98
11623981464,4007022751,67.03
11623981589,4007022791,67.09
11623981714,4007022832,67.14
11623981842,4007022873,67.18
11623981970,4007022914,67.22
11623982098,4007022955,67.26
11623982228,4007022996,67.30
11623982358,4007023038,67.34
11623982489,4007023080,67.37
11623982621,4007023122,67.40
11623982754,4007023164,67.43
11623982887,4007023206,67.45
11623983021,4007023249,67.48
