11624648003,4007036079,338.38
11624647938,4007036208,338.38
11624647872,4007036336,338.38
11624647807,4007036465,338.39
11624647741,4007036594,338.39
11624647675,4007036723,338.39
11624647610,4007036852,338.39
11624647544,4007036981,338.39
11624647480,4007037110,338.39
11624647413,4007037239,338.39
11624647348,4007037368,338.38
11624647281,4007037497,338.38
11624647217,4007037626,338.38
11624647153,4007037755,338.37
11624647086,4007037884,338.37
11624647021,4007038013,338.37
11624646956,4007038142,338.36
11624646890,4007038271,338.36
11624646826,4007038400,338.35
11624646759,4007038529,338.35
11624646694,4007038658,338.35
11624646629,4007038787,338.34
11624646563,4007038916,338.34
11624646499,4007039045,338.33
11624646433,4007039175,338.33
11624646367,4007039304,338.33
11624646302,4007039433,338.32
11624646236,4007039562,338.32
11624646172,4007039691,338.32
11624646105,4007039820,338.31
11624646040,4007039950,338.31
11624645974,4007040079,338.31
11624645908,4007040208,338.31
11624645843,4007040337,338.31
11624645777,4007040467,338.31
11624645711,4007040596,338.31
11624645645,4007040725,338.31
11624645580,4007040854,338.31
11624645514,4007040983,338.31
11624645448,4007041113,338.32
11624645382,4007041242,338.32
11624645316,4007041371,338.32
11624645250,4007041501,338.32
11624645184,4007041630,338.32
11624645118,4007041759,338.33
11624645052,4007041888,338.33
11624644985,4007042018,338.33
11624644920,4007042147,338.33
11624644854,4007042277,338.33
11624644787,4007042406,338.33
11624644723,4007042535,338.33
11624644657,4007042665,338.33
11624644591,4007042794,338.33
11624644525,4007042923,338.33
11624644459,4007043053,338.33
11624644392,4007043182,338.33
11624644326,4007043312,338.33
11624644260,4007043441,338.34
11624644194,4007043571,338.34
11624644129,4007043700,338.34
11624644063,4007043830,338.34
11624643997,4007043959,338.34
11624643931,4007044089,338.34
11624643865,4007044218,338.34
11624643799,4007044348,338.33
11624643733,4007044477,338.33
11624643667,4007044607,338.33
11624643601,4007044736,338.33
11624643535,4007044866,338.33
11624643469,4007044996,338.33
11624643403,4007045125,338.33
11624643336,4007045255,338.33
11624643271,4007045384,338.33
11624643205,4007045514,338.33
11624643140,4007045644,338.33
11624643073,4007045773,338.33
11624643007,4007045903,338.33
11624642942,4007046033,338.33
11624642875,4007046163,338.33
11624642809,4007046293,338.32
11624642743,4007046422,338.32
11624642677,4007046552,338.32
11624642611,4007046682,338.32
11624642545,4007046812,338.32
11624642479,4007046942,338.32
11624642413,4007047072,338.32
11624642347,4007047202,338.32
11624642280,4007047331,338.32
11624642215,4007047461,338.31
11624642149,4007047591,338.31
11624642082,4007047721,338.31
11624642017,4007047851,338.31
11624641951,4007047981,338.31
11624641886,4007048111,338.31
11624641819,4007048241,338.30
11624641753,4007048371,338.30
11624641686,4007048501,338.30
11624641619,4007048631,338.30
11624641554,4007048761,338.30
11624641488,4007048891,338.30
11624641423,4007049021,338.30
11624641355,4007049151,338.30
11624641289,4007049281,338.30
11624641223,4007049411,338.30
11624641157,4007049541,338.29
11624641090,4007049671,338.29
11624641024,4007049801,338.29
11624640958,4007049931,338.29
11624640892,4007050061,338.29
11624640825,4007050191,338.28
11624640759,4007050322,338.28
11624640694,4007050452,338.28
11624640627,4007050582,338.27
11624640560,4007050712,338.27
11624640494,4007050842,338.27
11624640428,4007050972,338.27
11624640361,4007051103,338.26
11624640295,4007051233,338.26
11624640228,4007051363,338.26
11624640161,4007051493,338.25
11624640095,4007051623,338.25
11624640029,4007051754,338.25
11624639962,4007051884,338.25
11624639895,4007052014,338.24
11624639829,4007052144,338.24
11624639763,4007052275,338.23
11624639696,4007052405,338.23
11624639629,4007052535,338.23
11624639563,4007052666,338.22
11624639496,4007052796,338.22
11624639430,4007052926,338.21
11624639363,4007053056,338.21
11624639297,4007053187,338.20
11624639230,4007053317,338.20
11624639163,4007053447,338.20
11624639096,4007053578,338.19
11624639030,4007053708,338.18
11624638963,4007053838,338.18
11624638896,4007053969,338.17
11624638829,4007054099,338.17
11624638763,4007054229,338.16
11624638696,4007054360,338.15
11624638628,4007054490,338.15
11624638563,4007054621,338.14
11624638496,4007054751,338.13
11624638429,4007054881,338.13
11624638362,4007055012,338.12
11624638294,4007055142,338.12
11624638228,4007055272,338.11
11624638162,4007055403,338.11
11624638117,4007055609,338.15
11624638046,4007055747,338.14
11624637976,4007055884,338.14
11624637907,4007056021,338.14
11624637835,4007056158,338.14
11624637765,4007056295,338.14
11624637696,4007056433,338.13
11624637624,4007056570,338.13
11624637554,4007056707,338.13
11624637483,4007056844,338.13
11624637413,4007056982,338.13
11624637342,4007057119,338.13
11624637272,4007057256,338.12
11624637201,4007057393,338.12
11624637131,4007057531,338.12
11624637060,4007057668,338.12
11624636990,4007057805,338.12
11624636919,4007057942,338.12
11624636849,4007058080,338.12
11624636778,4007058217,338.11
11624636708,4007058354,338.11
11624636637,4007058491,338.11
11624636567,4007058629,338.11
11624636495,4007058766,338.10
11624636425,4007058903,338.10
11624636355,4007059041,338.10
11624636284,4007059178,338.10
11624636214,4007059315,338.09
11624636143,4007059452,338.09
11624636073,4007059590,338.09
11624636002,4007059727,338.09
11624635931,4007059864,338.09
11624635861,4007060002,338.08
11624635790,4007060139,338.08
11624635720,4007060276,338.08
11624635649,4007060414,338.07
11624635578,4007060551,338.07
11624635507,4007060688,338.07
11624635437,4007060825,338.06
11624635366,4007060963,338.06
11624635295,4007061100,338.06
11624635224,4007061237,338.06
11624635153,4007061374,338.06
11624635082,4007061512,338.06
11624635012,4007061649,338.06
11624634941,4007061786,338.06
11624634870,4007061924,338.06
11624634800,4007062061,338.05
11624634728,4007062199,338.05
11624634658,4007062336,338.05
11624634587,4007062474,338.05
11624634516,4007062611,338.04
11624634446,4007062749,338.04
11624634374,4007062886,338.04
11624634303,4007063024,338.04
11624634232,4007063161,338.04
11624634161,4007063298,338.04
11624634090,4007063436,338.03
11624634019,4007063573,338.02
11624633947,4007063710,338.02
11624633877,4007063848,338.02
11624633806,4007063985,338.02
11624633735,4007064123,338.02
11624633664,4007064260,338.02
11624633593,4007064397,338.01
11624633523,4007064535,338.00
11624633452,4007064672,337.99
11624633381,4007064810,337.99
11624633310,4007064947,337.99
11624633240,4007065085,337.99
11624633168,4007065222,337.99
11624633097,4007065360,337.99
11624633026,4007065497,337.98
11624632955,4007065634,337.98
11624632884,4007065772,337.98
11624632813,4007065909,337.97
11624632741,4007066047,337.97
11624632671,4007066184,337.97
11624632600,4007066321,337.97
11624632529,4007066459,337.97
11624632457,4007066596,337.96
11624632386,4007066734,337.96
11624632315,4007066871,337.96
11624632244,4007067009,337.96
11624632173,4007067146,337.95
11624632102,4007067283,337.95
11624632031,4007067421,337.95
11624631960,4007067558,337.94
11624631889,4007067696,337.94
11624631818,4007067833,337.94
11624631748,4007067970,337.94
11624631676,4007068108,337.94
11624631605,4007068245,337.93
11624631534,4007068383,337.93
11624631462,4007068520,337.93
11624631391,4007068658,337.92
11624631320,4007068795,337.92
11624631249,4007068933,337.92
11624631178,4007069070,337.92
11624631106,4007069207,337.92
11624631035,4007069345,337.92
11624630963,4007069482,337.92
11624630892,4007069620,337.92
11624630820,4007069757,337.92
11624630750,4007069894,337.92
11624630677,4007070032,337.92
11624630607,4007070169,337.92
11624630536,4007070307,337.92
11624630465,4007070444,337.91
11624630393,4007070581,337.91
11624630322,4007070719,337.91
11624630251,4007070856,337.91
11624630179,4007070994,337.91
11624630108,4007071131,337.91
11624630036,4007071269,337.91
11624629965,4007071406,337.91
11624629893,4007071543,337.91
11624629822,4007071681,337.91
11624629750,4007071818,337.91
11624629680,4007071956,337.91
11624629607,4007072093,337.91
11624629537,4007072230,337.90
11624629466,4007072368,337.90
11624629394,4007072505,337.90
11624629323,4007072643,337.90
11624629252,4007072780,337.90
11624629180,4007072918,337.89
11624629109,4007073055,337.89
11624629037,4007073192,337.89
11624628966,4007073330,337.89
11624628895,4007073467,337.89
11624628823,4007073605,337.89
11624628752,4007073742,337.88
11624628682,4007073879,337.88
11624628609,4007074017,337.88
11624628539,4007074154,337.88
11624628467,4007074291,337.88
11624628396,4007074429,337.88
11624628324,4007074566,337.87
11624628253,4007074703,337.87
11624628181,4007074841,337.87
11624628110,4007074978,337.87
11624628039,4007075115,337.87
11624627967,4007075252,337.87
11624627896,4007075390,337.87
11624627825,4007075527,337.86
11624627753,4007075664,337.86
11624627682,4007075802,337.86
11624627610,4007075939,337.86
11624627539,4007076076,337.86
11624627468,4007076214,337.86
11624627396,4007076351,337.86
11624627326,4007076488,337.86
11624627253,4007076625,337.85
11624627183,4007076763,337.85
11624627110,4007076900,337.85
11624627040,4007077037,337.85
11624626967,4007077174,337.85
11624626897,4007077312,337.85
11624626824,4007077449,337.85
11624626754,4007077586,337.85
11624626681,4007077723,337.85
11624626611,4007077860,337.85
11624626539,4007077998,337.85
11624626468,4007078135,337.85
11624626396,4007078272,337.85
11624626323,4007078409,337.85
11624626253,4007078546,337.85
11624626180,4007078683,337.85
11624626110,4007078821,337.85
11624626037,4007078958,337.85
11624625967,4007079095,337.85
11624625894,4007079232,337.85
11624625824,4007079369,337.85
11624625751,4007079506,337.86
11624625681,4007079643,337.86
11624625608,4007079780,337.86
11624625538,4007079917,337.86
11624625465,4007080054,337.86
11624625395,4007080191,337.86
11624625324,4007080328,337.86
11624625252,4007080466,337.86
11624625181,4007080603,337.86
11624625110,4007080740,337.87
11624625038,4007080877,337.87
11624624967,4007081014,337.87
11624624896,4007081151,337.87
11624624826,4007081288,337.87
11624624753,4007081425,337.87
11624624683,4007081562,337.87
11624624611,4007081699,337.87
